,고객ID,최초거래일,마지막거래일,거래횟수,결제금액,평균거래주기(일),평균거래주기(월),최근구매일경과일,recency,frequency,monetary,score
1116,USER_1116,2019-03-10,2019-05-31,34,6296.009,2.484848484848485,0.08282828282828283,215,0.41208791208791207,0.10091743119266054,0.08617071921203627,21.0
1117,USER_1117,2019-05-03,2019-11-22,59,13353.65,3.5,0.11666666666666667,40,0.8928571428571428,0.17737003058103976,0.1827793722012625,44.0
1118,USER_1118,2019-02-04,2019-02-04,6,475.156,0.0,0.0,331,0.0934065934065933,0.015290519877675842,0.006491862271268612,4.0
1119,USER_1119,2019-05-15,2019-05-15,1,24.29,,,231,0.36813186813186805,0.0,0.00032017445962723254,13.0
1120,USER_1120,2019-01-13,2019-10-03,5,1412.232,65.75,2.191666666666667,90,0.7554945054945055,0.012232415902140673,0.019319044910415622,28.0
1121,USER_1121,2019-02-13,2019-10-07,54,10290.492,4.452830188679245,0.14842767295597484,86,0.7664835164835164,0.16207951070336393,0.1408492756898117,37.0
1122,USER_1122,2019-12-20,2019-12-21,9,1852.02,0.125,0.004166666666666667,11,0.9725274725274725,0.024464831804281346,0.025339091308472117,36.0
1123,USER_1123,2019-10-26,2019-10-26,10,1365.28,0.0,0.0,67,0.8186813186813187,0.027522935779816512,0.018676341565891562,30.0
1124,USER_1124,2019-06-22,2019-06-22,7,944.39,0.0,0.0,193,0.4725274725274725,0.018348623853211007,0.01291498080007258,18.0
1125,USER_1125,2019-09-15,2019-09-15,4,491.225,0.0,0.0,108,0.706043956043956,0.009174311926605505,0.006711823083228851,25.0
1126,USER_1126,2019-11-08,2019-11-08,4,822.99,0.0,0.0,54,0.8543956043956044,0.009174311926605505,0.011253194592345089,31.0
1127,USER_1127,2019-03-24,2019-03-24,2,152.55,0.0,0.0,283,0.22527472527472525,0.0030581039755351682,0.0020758639077584364,8.0
1128,USER_1128,2019-06-03,2019-06-03,5,309.233,0.0,0.0,212,0.4203296703296703,0.012232415902140673,0.004220622131690616,15.0
1129,USER_1129,2019-01-10,2019-08-06,12,1222.242,18.90909090909091,0.6303030303030304,148,0.596153846153846,0.033639143730886854,0.016718363183841106,23.0
1130,USER_1130,2019-02-17,2019-10-11,10,1031.2830000000001,26.22222222222222,0.874074074074074,82,0.7774725274725275,0.027522935779816512,0.014104417282346595,29.0
1131,USER_1131,2019-06-13,2019-12-12,17,3493.998,11.375,0.37916666666666665,20,0.9478021978021978,0.04892966360856269,0.047815338374303844,37.0
1132,USER_1132,2019-12-14,2019-12-14,2,30.903,0.0,0.0,18,0.9532967032967032,0.0030581039755351682,0.00041069663583565024,34.0
1133,USER_1133,2019-01-30,2019-01-30,1,17.53,,,336,0.07967032967032961,0.0,0.00022764007112444968,3.0
1134,USER_1134,2019-06-13,2019-07-13,4,314.103,10.0,0.3333333333333333,172,0.5302197802197801,0.009174311926605505,0.004287285219265846,19.0
1135,USER_1135,2019-09-15,2019-12-19,5,546.646,23.75,0.7916666666666666,13,0.967032967032967,0.012232415902140673,0.007470454495242568,35.0
1136,USER_1136,2019-06-13,2019-10-17,18,1465.263,7.411764705882353,0.24705882352941178,76,0.7939560439560439,0.051987767584097865,0.020044960761997143,30.0
1137,USER_1137,2019-06-27,2019-07-12,8,1098.1399999999999,2.142857142857143,0.07142857142857142,173,0.5274725274725274,0.021406727828746176,0.015019590597750519,20.0
1138,USER_1138,2019-01-17,2019-06-01,42,6188.891,3.292682926829268,0.10975609756097561,214,0.4148351648351648,0.1253822629969419,0.08470443243279942,22.0
1139,USER_1139,2019-09-14,2019-09-14,5,598.073,0.0,0.0,109,0.7032967032967032,0.012232415902140673,0.008174413962333192,25.0
1140,USER_1140,2019-03-11,2019-08-27,46,7290.54,3.7555555555555555,0.12518518518518518,127,0.6538461538461537,0.13761467889908258,0.09978437571086189,31.0
1141,USER_1141,2019-01-13,2019-01-14,5,1098.799,0.25,0.008333333333333333,352,0.03571428571428559,0.012232415902140673,0.01502861133177764,2.0
1142,USER_1142,2019-02-20,2019-02-20,3,138.78,0.0,0.0,315,0.13736263736263732,0.006116207951070337,0.0018873730010005485,5.0
1143,USER_1143,2019-11-01,2019-11-01,18,3326.846,0.0,0.0,61,0.8351648351648351,0.051987767584097865,0.04552727504486343,33.0
1144,USER_1144,2019-06-07,2019-06-07,4,312.239,0.0,0.0,208,0.43131868131868123,0.009174311926605505,0.004261769819832534,16.0
1145,USER_1145,2019-12-06,2019-12-07,8,1457.998,0.14285714285714285,0.0047619047619047615,25,0.9340659340659341,0.021406727828746176,0.01994551367139467,34.0
1146,USER_1146,2019-05-24,2019-05-24,4,564.462,0.0,0.0,222,0.3928571428571428,0.009174311926605505,0.007714329149912033,14.0
1147,USER_1147,2019-06-12,2019-06-12,1,43.672999999999995,,,203,0.44505494505494503,0.0,0.0005854990235842504,16.0
1148,USER_1148,2019-08-25,2019-10-05,7,1127.494,6.833333333333333,0.22777777777777777,88,0.760989010989011,0.018348623853211007,0.015421403384749142,28.0
1149,USER_1149,2019-02-17,2019-02-18,69,7991.648,0.014705882352941176,0.0004901960784313725,317,0.13186813186813184,0.20795107033639146,0.10938150589642537,16.0
1150,USER_1150,2019-02-15,2019-11-22,34,5365.148,8.484848484848484,0.2828282828282828,40,0.8928571428571428,0.10091743119266054,0.07342861071853198,37.0
1151,USER_1151,2019-09-07,2019-09-07,9,2833.451,0.0,0.0,116,0.6840659340659341,0.024464831804281346,0.03877342820827607,26.0
1152,USER_1152,2019-03-14,2019-11-29,38,6010.196,7.027027027027027,0.23423423423423423,33,0.9120879120879121,0.11314984709480122,0.08225836252843481,39.0
1153,USER_1153,2019-01-15,2019-07-14,14,2160.78,13.846153846153847,0.46153846153846156,171,0.5329670329670328,0.039755351681957186,0.0295655584377797,21.0
1154,USER_1154,2019-12-15,2019-12-15,8,1159.419,0.0,0.0,17,0.9560439560439561,0.021406727828746176,0.015858409354120646,35.0
1155,USER_1155,2019-10-31,2019-10-31,6,311.726,0.0,0.0,62,0.8324175824175823,0.015290519877675842,0.00425474760958077,30.0
1156,USER_1156,2019-04-23,2019-04-23,5,1015.6510000000001,0.0,0.0,253,0.3076923076923076,0.012232415902140673,0.013890438353193413,12.0
1157,USER_1157,2019-10-26,2019-10-27,11,366.224,0.1,0.0033333333333333335,66,0.8214285714285714,0.030581039755351678,0.005000744518548915,30.0
1158,USER_1158,2019-05-07,2019-07-06,39,4969.643,1.5789473684210527,0.052631578947368425,179,0.510989010989011,0.1162079510703364,0.06801473300776376,24.0
1159,USER_1159,2019-07-08,2019-07-08,2,84.69000000000001,0.0,0.0,177,0.5164835164835164,0.0030581039755351682,0.0011469610077881926,18.0
1160,USER_1160,2019-03-19,2019-10-23,20,2537.465,11.473684210526315,0.38245614035087716,70,0.8104395604395604,0.0581039755351682,0.03472181822079313,32.0
1161,USER_1161,2019-10-04,2019-10-27,8,1635.834,3.2857142857142856,0.10952380952380952,66,0.8214285714285714,0.021406727828746176,0.02237982513793031,30.0
1162,USER_1162,2019-08-07,2019-08-22,5,637.38,3.75,0.125,132,0.6401098901098901,0.012232415902140673,0.008712468579031253,23.0
1163,USER_1163,2019-04-18,2019-09-23,29,5389.82,5.642857142857143,0.18809523809523812,100,0.728021978021978,0.0856269113149847,0.07376633385952912,31.0
1164,USER_1164,2019-12-30,2019-12-30,27,4518.213,0.0,0.0,2,0.9972527472527473,0.07951070336391437,0.06183532487140115,40.0
1165,USER_1165,2019-08-08,2019-08-08,11,2375.032,0.0,0.0,146,0.6016483516483516,0.030581039755351678,0.03249835101255755,23.0
1166,USER_1166,2019-10-30,2019-10-30,7,1722.1399999999999,0.0,0.0,63,0.8296703296703296,0.018348623853211007,0.023561226459545864,31.0
1167,USER_1167,2019-05-04,2019-05-05,28,6031.1179999999995,0.037037037037037035,0.0012345679012345679,241,0.34065934065934056,0.08256880733944953,0.08254475372314711,18.0
1168,USER_1168,2019-08-09,2019-08-09,6,898.202,0.0,0.0,145,0.6043956043956044,0.015290519877675842,0.012282735484071614,22.0
1169,USER_1169,2019-01-31,2019-01-31,6,1339.4650000000001,0.0,0.0,335,0.08241758241758235,0.015290519877675842,0.01832297244766681,4.0
1170,USER_1170,2019-06-15,2019-06-15,6,1571.561,0.0,0.0,200,0.45329670329670324,0.015290519877675842,0.021500022955646375,17.0
1171,USER_1171,2019-12-04,2019-12-04,8,691.0989999999999,0.0,0.0,28,0.9258241758241759,0.021406727828746176,0.009447802131691163,34.0
1172,USER_1172,2019-05-28,2019-05-29,16,1889.782,0.06666666666666667,0.0022222222222222222,217,0.4065934065934066,0.045871559633027525,0.025855997163300826,17.0
1173,USER_1173,2019-05-17,2019-05-17,8,1750.446,0.0,0.0,229,0.3736263736263735,0.021406727828746176,0.023948693678622755,15.0
1174,USER_1174,2019-11-15,2019-11-16,32,5455.0960000000005,0.03225806451612903,0.001075268817204301,46,0.8763736263736264,0.09480122324159021,0.07465986562637937,37.0
1175,USER_1175,2019-01-07,2019-01-07,2,327.01,0.0,0.0,359,0.016483516483516425,0.0030581039755351682,0.004463962934118718,1.0
1176,USER_1176,2019-05-08,2019-11-20,27,3117.707,7.538461538461538,0.2512820512820513,42,0.8873626373626373,0.07951070336391437,0.04266447186778007,35.0
1177,USER_1177,2019-06-12,2019-06-12,19,3384.076,0.0,0.0,203,0.44505494505494503,0.05504587155963303,0.04631066898776495,19.0
1178,USER_1178,2019-03-15,2019-03-16,36,6666.527,0.02857142857142857,0.0009523809523809524,291,0.20329670329670324,0.10703363914373089,0.09124256189831942,14.0
1179,USER_1179,2019-05-24,2019-05-25,13,1286.648,0.08333333333333333,0.0027777777777777775,221,0.39560439560439553,0.03669724770642202,0.01759998593915327,16.0
1180,USER_1180,2019-02-07,2019-04-17,44,8622.815,1.6046511627906976,0.053488372093023255,259,0.2912087912087912,0.13149847094801223,0.11802124737396029,19.0
1181,USER_1181,2019-07-06,2019-07-06,3,347.0,0.0,0.0,179,0.510989010989011,0.006116207951070337,0.0047375964291143735,18.0
1182,USER_1182,2019-02-20,2019-07-12,25,4216.832,5.916666666666667,0.19722222222222224,173,0.5274725274725274,0.07339449541284403,0.05770986532386311,23.0
1183,USER_1183,2019-04-04,2019-11-11,20,3372.291,11.631578947368421,0.387719298245614,51,0.8626373626373627,0.0581039755351682,0.0461493497912405,34.0
1184,USER_1184,2019-06-11,2019-12-19,15,1575.619,13.642857142857142,0.45476190476190476,13,0.967032967032967,0.04281345565749236,0.021555570965786065,36.0
1185,USER_1185,2019-03-17,2019-08-11,59,6453.809,2.5344827586206895,0.08448275862068964,143,0.6098901098901098,0.17737003058103976,0.08833076751170182,31.0
1186,USER_1186,2019-05-01,2019-11-28,38,7079.518,5.702702702702703,0.1900900900900901,34,0.9093406593406593,0.11314984709480122,0.09689579705248404,39.0
1187,USER_1187,2019-03-15,2019-12-14,27,7388.197,10.538461538461538,0.35128205128205126,18,0.9532967032967032,0.07951070336391437,0.10112115541175187,40.0
1188,USER_1188,2019-12-22,2019-12-22,13,2164.192,0.0,0.0,10,0.9752747252747253,0.03669724770642202,0.029612263664639385,36.0
1189,USER_1189,2019-03-05,2019-03-05,3,247.57999999999998,0.0,0.0,302,0.17307692307692302,0.006116207951070337,0.003376683869211019,6.0
1190,USER_1190,2019-01-27,2019-12-06,25,3682.3469999999998,13.041666666666666,0.4347222222222222,26,0.9313186813186813,0.07339449541284403,0.05039355724118411,37.0
1191,USER_1191,2019-06-05,2019-12-12,39,5479.381,5.0,0.16666666666666666,20,0.9478021978021978,0.1162079510703364,0.07499229131051992,40.0
1192,USER_1192,2019-05-16,2019-09-26,36,5639.888,3.8,0.12666666666666665,97,0.7362637362637363,0.10703363914373089,0.0771893944311436,32.0
1193,USER_1193,2019-01-23,2019-01-23,7,1801.4679999999998,0.0,0.0,343,0.060439560439560336,0.018348623853211007,0.024647109295514617,4.0
1194,USER_1194,2019-05-05,2019-10-23,15,2242.536,12.214285714285714,0.40714285714285714,70,0.8104395604395604,0.04281345565749236,0.030684676997903,31.0
1195,USER_1195,2019-02-07,2019-10-04,51,8790.844,4.78,0.15933333333333335,89,0.7582417582417582,0.15290519877675843,0.12032131553457182,36.0
1196,USER_1196,2019-07-13,2019-11-27,14,2446.172,10.538461538461538,0.35128205128205126,35,0.9065934065934066,0.039755351681957186,0.03347215225487825,34.0
1197,USER_1197,2019-02-10,2019-10-05,36,5373.0380000000005,6.771428571428571,0.2257142857142857,88,0.760989010989011,0.10703363914373089,0.07353661313351527,33.0
1198,USER_1198,2019-05-03,2019-05-03,22,1740.2540000000001,0.0,0.0,243,0.3351648351648351,0.06422018348623852,0.0238091802928801,15.0
1199,USER_1199,2019-12-01,2019-12-01,7,852.143,0.0,0.0,31,0.9175824175824175,0.018348623853211007,0.011652255987022846,33.0
1200,USER_1200,2019-03-10,2019-03-11,32,4931.746,0.03225806451612903,0.001075268817204301,296,0.18956043956043944,0.09480122324159021,0.0674959792028688,12.0
1201,USER_1201,2019-04-05,2019-04-05,1,9.411000000000001,,,271,0.2582417582417582,0.0,0.0001165029852880452,9.0
1202,USER_1202,2019-10-03,2019-10-03,29,3898.2349999999997,0.0,0.0,90,0.7554945054945055,0.0856269113149847,0.05334874423306116,31.0
1203,USER_1203,2019-08-04,2019-08-05,49,5812.684,0.020833333333333332,0.0006944444444444444,149,0.5934065934065933,0.14678899082568808,0.07955471576187244,29.0
1204,USER_1204,2019-01-21,2019-03-21,9,1693.5,7.375,0.24583333333333332,286,0.21703296703296693,0.024464831804281346,0.023169187275119876,9.0
1205,USER_1205,2019-06-18,2019-09-11,5,1205.94,21.25,0.7083333333333334,112,0.695054945054945,0.012232415902140673,0.016495212946951707,25.0
1206,USER_1206,2019-12-24,2019-12-24,1,121.3,,,8,0.9807692307692307,0.0,0.0016480976887182045,34.0
1207,USER_1207,2019-05-18,2019-12-27,15,2030.181,15.928571428571429,0.530952380952381,5,0.989010989010989,0.04281345565749236,0.027777851543685773,37.0
1208,USER_1208,2019-05-16,2019-05-16,21,2471.234,0.0,0.0,230,0.3708791208791208,0.06116207951070337,0.03381521391828901,16.0
1209,USER_1209,2019-07-12,2019-11-03,5,136.761,28.5,0.95,59,0.8406593406593407,0.012232415902140673,0.0018597358811207971,30.0
1210,USER_1210,2019-04-19,2019-04-19,1,19.19,,,257,0.29670329670329665,0.0,0.0002503630126798668,10.0
1211,USER_1211,2019-11-07,2019-11-07,19,3577.99,0.0,0.0,55,0.8516483516483516,0.05504587155963303,0.04896506446293191,33.0
1212,USER_1212,2019-11-27,2019-12-04,15,3005.819,0.5,0.016666666666666666,28,0.9258241758241759,0.04281345565749236,0.04113289085286892,35.0
1213,USER_1213,2019-06-26,2019-12-26,51,7214.411,3.66,0.12200000000000001,6,0.9862637362637363,0.15290519877675843,0.09874228244720384,43.0
1214,USER_1214,2019-03-18,2019-03-18,11,1401.772,0.0,0.0,289,0.20879120879120872,0.030581039755351678,0.019175863001578475,9.0
1215,USER_1215,2019-04-02,2019-08-22,7,1358.2430000000002,23.666666666666668,0.788888888888889,132,0.6401098901098901,0.018348623853211007,0.01858001545762321,24.0
1216,USER_1216,2019-11-21,2019-11-21,9,2448.15,0.0,0.0,41,0.8901098901098901,0.024464831804281346,0.03349922814547862,33.0
1217,USER_1217,2019-12-20,2019-12-20,7,1385.447,0.0,0.0,12,0.9697802197802198,0.018348623853211007,0.01895239792875186,35.0
1218,USER_1218,2019-12-14,2019-12-15,139,31950.042999999998,0.007246376811594203,0.00024154589371980676,17,0.9560439560439561,0.4220183486238532,0.43733645128594184,64.0
1219,USER_1219,2019-05-15,2019-08-24,56,6277.858,1.8363636363636364,0.06121212121212121,130,0.6456043956043955,0.16819571865443425,0.0859222589034987,32.0
1220,USER_1220,2019-04-18,2019-04-18,1,22.4,,,258,0.2939560439560439,0.0,0.00029430315869967937,10.0
1221,USER_1221,2019-04-07,2019-07-11,61,9670.869,1.5833333333333333,0.05277777777777778,174,0.5247252747252746,0.1834862385321101,0.13236755447572002,29.0
1222,USER_1222,2019-04-02,2019-04-03,65,10407.209,0.015625,0.0005208333333333333,273,0.2527472527472526,0.19571865443425077,0.1424469585630187,21.0
1223,USER_1223,2019-07-05,2019-07-05,8,991.406,0.0,0.0,180,0.5082417582417582,0.021406727828746176,0.013558560209813237,19.0
1224,USER_1224,2019-01-11,2019-06-05,21,2976.292,7.25,0.24166666666666667,210,0.42582417582417575,0.06116207951070337,0.04072870995208169,18.0
1225,USER_1225,2019-12-05,2019-12-05,14,1791.511,0.0,0.0,27,0.9285714285714286,0.039755351681957186,0.024510812711739143,35.0
1226,USER_1226,2019-07-02,2019-07-03,26,4560.957,0.04,0.0013333333333333333,182,0.5027472527472527,0.0764525993883792,0.06242042692793413,22.0
1227,USER_1227,2019-12-16,2019-12-16,6,766.564,0.0,0.0,16,0.9587912087912088,0.015290519877675842,0.010480806218727037,34.0
1228,USER_1228,2019-08-25,2019-09-30,16,1625.606,2.4,0.08,93,0.7472527472527473,0.045871559633027525,0.022239818965503314,29.0
1229,USER_1229,2019-08-18,2019-08-18,29,3876.26,0.0,0.0,136,0.6291208791208791,0.0856269113149847,0.05304793902783207,27.0
1230,USER_1230,2019-07-27,2019-10-27,22,2584.309,4.380952380952381,0.14603174603174604,66,0.8214285714285714,0.06422018348623852,0.03536304320526419,32.0
1231,USER_1231,2019-05-19,2019-05-19,4,1126.66,0.0,0.0,227,0.3791208791208791,0.009174311926605505,0.015409987159895399,14.0
1232,USER_1232,2019-05-06,2019-11-03,39,7812.946,4.7631578947368425,0.15877192982456143,59,0.8406593406593407,0.1162079510703364,0.10693534017242769,37.0
1233,USER_1233,2019-11-28,2019-11-28,9,1886.762,0.0,0.0,34,0.9093406593406593,0.024464831804281346,0.02581465783589278,34.0
1234,USER_1234,2019-05-19,2019-12-03,25,3629.085,8.25,0.275,29,0.9230769230769231,0.07339449541284403,0.049664479341711455,37.0
1235,USER_1235,2019-12-09,2019-12-09,5,414.35299999999995,0.0,0.0,23,0.9395604395604396,0.012232415902140673,0.005659559249946908,34.0
1236,USER_1236,2019-01-06,2019-06-29,28,3741.998,6.444444444444445,0.21481481481481482,186,0.4917582417582417,0.08256880733944953,0.05121009108860712,22.0
1237,USER_1237,2019-01-22,2019-12-22,14,2546.596,25.692307692307693,0.8564102564102565,10,0.9752747252747253,0.039755351681957186,0.03484680808786693,37.0
1238,USER_1238,2019-07-19,2019-12-03,14,2518.518,10.538461538461538,0.35128205128205126,29,0.9230769230769231,0.039755351681957186,0.03446246185112416,35.0
1239,USER_1239,2019-06-22,2019-12-28,34,6666.556,5.7272727272727275,0.19090909090909092,4,0.9917582417582418,0.10091743119266054,0.09124295886537069,41.0
1240,USER_1240,2019-01-31,2019-01-31,2,22.470000000000002,0.0,0.0,335,0.08241758241758235,0.0030581039755351682,0.0002952613550303295,3.0
1241,USER_1241,2019-07-13,2019-07-13,17,6330.244999999999,0.0,0.0,172,0.5302197802197801,0.04892966360856269,0.08663935934883822,23.0
1242,USER_1242,2019-02-24,2019-09-02,13,1767.1100000000001,15.833333333333334,0.5277777777777778,121,0.6703296703296703,0.03669724770642202,0.024176799159393525,26.0
1243,USER_1243,2019-05-30,2019-11-17,33,4200.329,5.34375,0.178125,45,0.8791208791208791,0.09785932721712538,0.05748396369465283,36.0
1244,USER_1244,2019-03-28,2019-08-28,47,6002.191,3.3260869565217392,0.1108695652173913,126,0.6565934065934065,0.14067278287461774,0.08214878593376546,31.0
1245,USER_1245,2019-04-13,2019-04-13,2,146.33500000000004,0.0,0.0,263,0.2802197802197801,0.0030581039755351682,0.0019907897621157153,10.0
1246,USER_1246,2019-01-28,2019-06-22,14,1649.325,11.153846153846153,0.37179487179487175,193,0.4725274725274725,0.039755351681957186,0.022564496947884604,19.0
1247,USER_1247,2019-09-27,2019-09-27,7,961.067,0.0,0.0,96,0.739010989010989,0.018348623853211007,0.013143264231590467,27.0
1248,USER_1248,2019-03-24,2019-09-20,18,1767.793,10.588235294117647,0.3529411764705882,103,0.7197802197802197,0.051987767584097865,0.024186148417876863,28.0
1249,USER_1249,2019-01-02,2019-01-02,5,544.02,0.0,0.0,364,0.0027472527472527375,0.012232415902140673,0.00743450844432418,1.0
1250,USER_1250,2019-03-04,2019-08-17,20,2045.097,8.736842105263158,0.29122807017543856,137,0.6263736263736264,0.0581039755351682,0.0279820294932283,25.0
1251,USER_1251,2019-04-15,2019-04-15,3,1229.5,0.0,0.0,261,0.2857142857142857,0.006116207951070337,0.016817714454810517,11.0
1252,USER_1252,2019-11-25,2019-11-25,26,6224.472,0.0,0.0,37,0.9010989010989011,0.0764525993883792,0.08519148362766887,37.0
1253,USER_1253,2019-04-19,2019-04-19,1,197.50500000000002,,,257,0.29670329670329665,0.0,0.002691231279820952,10.0
1254,USER_1254,2019-12-13,2019-12-13,3,821.5930000000001,0.0,0.0,19,0.9505494505494505,0.006116207951070337,0.011234071731289116,34.0
1255,USER_1255,2019-06-04,2019-06-05,38,6097.464,0.02702702702702703,0.0009009009009009009,210,0.42582417582417575,0.11314984709480122,0.0834529322053373,22.0
1256,USER_1256,2019-03-19,2019-08-17,23,2318.772,6.863636363636363,0.2287878787878788,137,0.6263736263736264,0.0672782874617737,0.03172823493309503,25.0
1257,USER_1257,2019-06-04,2019-06-04,7,956.463,0.0,0.0,211,0.423076923076923,0.018348623853211007,0.013080242290071709,16.0
1258,USER_1258,2019-04-19,2019-04-19,7,789.6310000000001,0.0,0.0,257,0.29670329670329665,0.018348623853211007,0.010796559286714271,11.0
1259,USER_1259,2019-07-18,2019-12-20,5,692.842,38.75,1.2916666666666667,12,0.9697802197802198,0.012232415902140673,0.009471661220324352,35.0
1260,USER_1260,2019-01-15,2019-10-26,6,465.25,56.8,1.8933333333333333,67,0.8186813186813187,0.015290519877675842,0.00635626380196261,29.0
1261,USER_1261,2019-11-26,2019-11-26,57,9798.61,0.0,0.0,36,0.9038461538461539,0.17125382262996944,0.1341161395824854,42.0
1262,USER_1262,2019-03-19,2019-03-19,6,870.566,0.0,0.0,288,0.21153846153846145,0.015290519877675842,0.011904439572730947,8.0
1263,USER_1263,2019-03-21,2019-09-15,7,221.64600000000002,29.666666666666668,0.9888888888888889,108,0.706043956043956,0.018348623853211007,0.0030216858172241595,25.0
1264,USER_1264,2019-06-12,2019-06-12,4,239.46599999999998,0.0,0.0,203,0.44505494505494503,0.009174311926605505,0.0032656152259696604,16.0
1265,USER_1265,2019-10-01,2019-10-01,14,2116.3920000000003,0.0,0.0,92,0.75,0.039755351681957186,0.028957952455995452,29.0
1266,USER_1266,2019-12-19,2019-12-20,33,5126.784,0.03125,0.0010416666666666667,12,0.9697802197802198,0.09785932721712538,0.0701657605734022,40.0
1267,USER_1267,2019-01-03,2019-12-10,106,16295.859999999999,3.2476190476190476,0.10825396825396826,22,0.9423076923076923,0.3211009174311926,0.223053869715578,52.0
1268,USER_1268,2019-10-26,2019-10-26,14,2589.42,0.0,0.0,67,0.8186813186813187,0.039755351681957186,0.035433005225920654,31.0
1269,USER_1269,2019-12-21,2019-12-22,8,824.281,0.14285714285714285,0.0047619047619047615,10,0.9752747252747253,0.021406727828746176,0.011270866470386078,35.0
1270,USER_1270,2019-03-17,2019-05-22,9,1460.213,8.25,0.275,224,0.3873626373626373,0.024464831804281346,0.019975833741000242,15.0
1271,USER_1271,2019-05-17,2019-05-17,1,210.76000000000002,,,229,0.3736263736263735,0.0,0.0028726725992890565,13.0
1272,USER_1272,2019-06-06,2019-06-06,4,331.992,0.0,0.0,209,0.4285714285714285,0.009174311926605505,0.004532159135822988,15.0
1273,USER_1273,2019-04-13,2019-05-23,6,510.541,8.0,0.26666666666666666,223,0.39010989010989006,0.015290519877675842,0.006976230516412246,14.0
1274,USER_1274,2019-04-21,2019-04-22,29,5093.722000000001,0.03571428571428571,0.0011904761904761904,254,0.30494505494505486,0.0856269113149847,0.06971319075791714,16.0
1275,USER_1275,2019-11-12,2019-11-12,2,314.5,0.0,0.0,50,0.8653846153846154,0.0030581039755351682,0.004292719561312533,31.0
1276,USER_1276,2019-01-25,2019-01-25,2,145.759,0.0,0.0,341,0.06593406593406581,0.0030581039755351682,0.001982905175166365,2.0
1277,USER_1277,2019-01-03,2019-01-03,4,533.083,0.0,0.0,363,0.005494505494505364,0.009174311926605505,0.007284797111919603,1.0
1278,USER_1278,2019-06-09,2019-06-09,17,2371.9210000000003,0.0,0.0,206,0.4368131868131867,0.04892966360856269,0.032455766029919654,18.0
1279,USER_1279,2019-01-31,2019-01-31,2,1072.159,0.0,0.0,335,0.08241758241758235,0.0030581039755351682,0.014663949185370227,4.0
1280,USER_1280,2019-08-09,2019-08-09,23,3196.056,0.0,0.0,145,0.6043956043956044,0.0672782874617737,0.043736953643638735,25.0
1281,USER_1281,2019-12-12,2019-12-12,2,144.82299999999998,0.0,0.0,20,0.9478021978021978,0.0030581039755351682,0.001970092721373672,33.0
1282,USER_1282,2019-01-26,2019-01-26,6,1180.165,0.0,0.0,340,0.06868131868131855,0.015290519877675842,0.01614239136948732,4.0
1283,USER_1283,2019-08-20,2019-08-21,14,1674.122,0.07692307692307693,0.002564102564102564,133,0.6373626373626373,0.039755351681957186,0.022903931153757905,25.0
1284,USER_1284,2019-01-09,2019-01-09,2,147.79399999999998,0.0,0.0,357,0.0219780219780219,0.0030581039755351682,0.002010761311350265,1.0
1285,USER_1285,2019-04-20,2019-09-19,25,5755.09,6.333333333333333,0.2111111111111111,104,0.7170329670329669,0.07339449541284403,0.07876633919805154,30.0
1286,USER_1286,2019-06-20,2019-11-30,26,4261.266,6.52,0.21733333333333332,32,0.9148351648351648,0.0764525993883792,0.05831810097752177,37.0
1287,USER_1287,2019-01-25,2019-08-31,39,4729.305,5.7368421052631575,0.19122807017543858,123,0.6648351648351648,0.1162079510703364,0.06472486172610965,30.0
1288,USER_1288,2019-07-24,2019-07-24,17,3008.4339999999997,0.0,0.0,161,0.5604395604395604,0.04892966360856269,0.041168686330078204,23.0
1289,USER_1289,2019-03-24,2019-11-03,42,5106.177,5.463414634146342,0.1821138211382114,59,0.8406593406593407,0.1253822629969419,0.06988368126217781,36.0
1290,USER_1290,2019-07-13,2019-07-13,11,740.085,0.0,0.0,172,0.5302197802197801,0.030581039755351678,0.010118347923880116,20.0
1291,USER_1291,2019-03-08,2019-03-08,28,3805.6119999999996,0.0,0.0,299,0.18131868131868123,0.08256880733944953,0.05208087253686393,11.0
1292,USER_1292,2019-09-25,2019-09-25,56,10620.85,0.0,0.0,98,0.7335164835164835,0.16819571865443425,0.14537138745268188,37.0
1293,USER_1293,2019-12-01,2019-12-02,19,3425.287,0.05555555555555555,0.0018518518518518517,30,0.9203296703296703,0.05504587155963303,0.046874786544656696,36.0
1294,USER_1294,2019-09-07,2019-09-07,33,5789.9439999999995,0.0,0.0,116,0.6840659340659341,0.09785932721712538,0.07924343883960122,30.0
1295,USER_1295,2019-05-17,2019-10-09,104,15499.24,1.4077669902912622,0.046925566343042076,84,0.7719780219780219,0.3149847094801223,0.21214932170239947,46.0
1296,USER_1296,2019-03-19,2019-03-19,1,119.0,,,288,0.21153846153846145,0.0,0.0016166140949968434,7.0
1297,USER_1297,2019-05-11,2019-05-11,22,2270.83,0.0,0.0,235,0.3571428571428571,0.06422018348623852,0.031071979954751777,16.0
1298,USER_1298,2019-12-01,2019-12-01,46,5066.29,0.0,0.0,31,0.9175824175824175,0.13761467889908258,0.06933768730445436,39.0
1299,USER_1299,2019-07-08,2019-11-29,12,2279.946,13.090909090909092,0.4363636363636364,33,0.9120879120879121,0.033639143730886854,0.03119676449404044,34.0
1300,USER_1300,2019-06-03,2019-08-17,9,1084.384,9.375,0.3125,137,0.6263736263736264,0.024464831804281346,0.014831291330258763,23.0
